GROWP,SUBGROUP,CLASS,PROGRAM,NAME,DATA
9,1,2,6,Հատուկ կրթության գծով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2016
9,1,2,7,Ներառական կրթության գծով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2016
9,1,2,8,Մասնագիտացված հանրակրթական ուսուցում,2016
9,2,0,0,Միջնակարգ ընդհանուր կրթություն,2016
9,2,1,0,Հիմնական ընդհանուր կրթություն,2016
9,2,1,1,Երեկոյան  ուսուցում,2016
9,2,1,2,Հանրակրթական ուսուցում,2016
9,2,1,3,Երաժշտական դպրոցներում ուսուցում,2016
9,2,1,4,Հատուկ կրթություն,2016
9,2,1,5,Ներառական կրթություն,2016
9,2,1,6,Հանրակրթական ուսուցման գծով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2016
9,2,1,7,Հատուկ կրթության գծով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2016
9,2,1,8,Ներառական կրթության գծով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2016
9,2,1,9,Երեկոյան ուսուցման գծով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2016
9,2,1,10,Մասնագիտացված հանրակրթական ուսուցում,2016
9,2,1,11,Մասնագիտացված հանրակրթական ուսումնական հաստատությունների երեխաների կրթաթոշակ,2016
9,2,2,0,Միջնակարգ (լրիվ)  ընդհանուր կրթություն,2016
9,2,2,1,Երեկոյան  ուսուցում,2016
9,2,2,2,Հանրակրթական ուսուցում,2016
9,2,2,3,Երաժշտական դպրոցներում ուսուցում,2016
9,2,2,4,Հատուկ կրթություն,2016
9,2,2,5,Ներառական կրթություն,2016
9,2,2,6,Երաժշտական դպրոցներում կրթաթոշակ,2016
9,2,2,7,Հանրակրթական ուսուցման գծով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2016
9,2,2,8,Հատուկ կրթության գծով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2016
9,2,2,9,Ներառական կրթության գծով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2016
9,2,2,10,Երեկոյան ուսուցման գծով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2016
9,2,2,11,Մասնագիտացված հանրակրթական ուսուցում,2016
9,2,2,12,Մասնագիտացված հանրակրթական ուսումնական հաստատությունների երեխաների կրթաթոշակ,2016
9,3,0,0,Նախնական մասնագիտական (արհեստագործական) եւ միջին մասնագիտական կրթություն,2016
9,3,1,0,Նախնական մասնագիտական (արհեստագործական) կրթություն,2016
9,3,1,1,Նախնական մասնագիտական (արհեստագործական) կրթություն,2016
9,3,1,2,Նախնական մասնագիտական  (արհեստագործական) կրթություն ստացող ուսանողների կրթաթոշակ,2016
9,3,2,0,Միջին մասնագիտական կրթություն,2016
9,3,2,1,Միջին մասնագիտական կրթության գծով ուսանողական նպաստների տրամադրում,2016
9,3,2,2,Միջին մասնագիտական կրթություն ստացող ուսանողների կրթաթոշակ,2016
9,4,0,0,Բարձրագույն կրթություն,2016
9,4,1,0,Բարձրագույն մասնագիտական կրթություն,2016
9,4,1,1,Բարձրագույն մասնագիտական կրթություն,2016
9,4,1,2,Բարձրագույն մասնագիտական կրթության գծով ուսանողական նպաստների տրամադրում,2016
9,4,1,3,Բարձրագույն մասնագիտական կրթություն ստացող ուսանողների կրթաթոշակ,2016
9,4,2,0,Հետբուհական մասնագիտական կրթություն,2016
9,4,2,1,Գիտական կադրերի պատրաստման գծով նպաստների տրամադրում,2016
9,4,2,2,Ասպիրանտական եւ դոկտորանտական կրթաթոշակներ,2016
9,4,2,3,Հետբուհական մասնագիտական կրթության գծով նպաստների տրամադրում,2016
9,4,2,4,Հետբուհական մասնագիտական կրթություն ստացող ուսանողների կրթաթոշակ,2016
9,5,0,0,Ըստ մակարդակների չդասակարգվող կրթություն,2016
9,5,1,0,Արտադպրոցական դաստիարակություն,2016
9,5,1,1,Աջակցություն արտադպրոցական դաստիարակությանը,2016
9,5,1,2,Արտադպրոցական դաստիարակություն,2016
9,5,1,3,Շախմատի մրցույթների պատրաստման ծառայություններ,2016
9,5,1,4,Արտադպրոցական դաստիարակություն հասարակական կազմակերպությունների կողմից,2016
9,5,1,5,"Երաժշտական եւ արվեստի դպրոցներում ազգային, փողային եւ լարային նվագարանների գծով ուսուցում",2016
9,5,1,6,Հայաստանի Հանրապետության համայնքային բյուջեներին  սուբվենցիաների տրամադրում,2016
9,5,1,7,Երաժշտական եւ արվեստի դպրոցներում  ուսումնամեթոդական աշխատանքներ,2016
9,5,1,8,"Երաժշտական, արվեստի եւ գեղարվեստի դպրոցների համար ուսումնական նոր ծրագրերի, դասագրքերի, մեթոդական ձեռնարկների մշակում եւ հրատարակում",2016
9,5,1,9,Վինդսերֆինգ մարզաձեւին առնչվող ծառայություններ,2016
9,5,1,10,"Հայաստանի Հանրապետության մանկապատանեկան մարզադպրոցներին, մարզաձեւերի ազգային ֆեդերացիաներին եւ այլ մարզական հասարակական կազմակերպություններին գույքով ապահովում",2016
9,5,1,11,Մանկապատանեկան մարզադպրոցներում աշխատող մարզիչ-մանկավարժների վերապատրաստման կազմակերպում,2016
9,5,1,12,«Հակոբ Կոջոյան» կրթահամալիր» ՊՈԱԿ-ում արտադպրոցական դաստիարակության կազմակերպման նպատակով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2016
9,5,1,13,Աջակցություն իրավախախտում կատարած անչափահասների գեղագիտական դաստիարակության ծրագրերի իրականացմանը,2016
9,5,1,14,Դպրոցահասակ երեխաների մասնակցություն դպրոցական խաղերին,2016
9,5,1,15,Երաժշտական եւ արվեստի դպրոցների համար երաժշտական գործիքների ձեռքբերում,2016
9,5,1,16,Աջակցություն շնորհալի պատանի երաժիշտ-կատարողների մասնագիտական կարողությունների զարգացմանը եւ կատարելագործմանը,2016
9,5,1,17,Ռազմահայրենասիրական դաստիարակության ռազմավարության իրականացում,2016
9,5,1,18,Ներդրումներ «Իրավախախտում կատարած անձանց վերականգնողական կենտրոն» ՊՈԱԿ-ում,2016
9,5,2,0,Լրացուցիչ կրթություն,2016
9,5,2,1,ՀՀ քաղաքացիական ծառայողների վերապատրաստման գծով պետական պատվեր,2016
9,5,2,2,Հանրային հատվածի ֆինանսական ոլորտի մասնագետների վերապատրաստման ծառայություններ,2016
9,5,2,3,Լրացուցիչ կրթության ուսուցման գծով պետական պատվեր,2016
9,5,2,4,ՀՀ արդարադատության նախարարության հատուկ ծառայողների վերապատրաստում եւ հատուկ ուսուցում,2016
9,5,2,5,Ընտրական հանձնաժողովների անդամների մասնագիտական դասընթացների կազմակերպում,2016
9,5,2,6,Կադրերի պատրաստման եւ վերապատրաստման ծառայություններ,2016
9,5,2,7,Օտարերկրյա պետությունների ուսումնական հաստատություններ գործուղված փրկարարական ծառայողների ուսուցում,2016
9,5,2,8,ՀՀ Ազգային Ժողովի աշխատակազմի պետական ծառայողների վերապատրաստում,2016
9,5,2,9,Վերապատրաստման ծառայություններ,2016
9,5,2,10,Մասնագիտական վերապատրաստում ստացող ունկնդիրների կրթաթոշակ,2016
9,5,2,11,Հարկային եւ մաքսային ծառայողների վերապատրաստման ծառայություններ,2016
9,6,0,0,Կրթությանը տրամադրվող օժանդակ ծառայություններ,2016
9,6,1,0,Կրթությանը տրամադրվող օժանդակ ծառայություններ,2016
9,6,1,1,Սփյուռքի հայկական դպրոցների ուսուցիչների վերապատրաստում,2016
9,6,1,2,Կրթական օբյեկտների հիմնանորոգում,2016
9,6,1,3,Միջին մասնագիտական ուսումնական հաստատությունների հիմնանորոգում,2016
9,6,1,4,Ուսանողներին զեղչային գներով հանրակացարանային պայմանների տրամադրում,2016
9,6,1,5,Կրթական օբյեկտների շինարարություն,2016
9,6,1,6,Մարզական օբյեկտների շինարարություն,2016
9,6,1,7,Ավագ դպրոցների շենքերի հիմնանորոգում,2016
9,6,1,8,Դպրոցականների ամառային հանգստի կազմակերպում,2016
9,6,1,9,"Ավարտական փաստաթղթերի, գովասանագրերի, դասամատյանների, մեդալների, ծրարների, ուսումնական ծրագրերի, մանկավարժական պարբերականների եւ ուսումնադիտողական պարագաների ձեռքբերում",2016
9,6,1,10,Տարրական դասարանների աշակերտներին անվճար դասագրքերով եւ ուսումնական գրականությամբ ապահովում ու ավագ դպրոցների դասագրքերի հրատարակում,2016
9,6,1,11,"Փոխհատուցում ՀՀ հեռավոր, սահմանամերձ, լեռնային եւ բարձր լեռնային բնակավայրերի պետական հանրակրթական դպրոցների մանկավարժներին",2016
9,6,1,12,Հանրակրթական դպրոցների մանկավարժներին եւ դպրոցահասակ երեխաներին տրանսպորտային ծառայությունների  մատուցում,2016
9,6,1,13,Ռազմագիտության կաբինետների վերականգնում,2016
9,6,1,14,Դպրոցականների հանրապետական սպարտակիադայի անցկացում,2016
9,6,1,15,Դպրոցականների օլիմպիադաների անցկացում,2016
9,6,1,16,Համակարգչային եւ ինտերնետային կապի ծառայություններ,2016
9,6,1,17,Գնահատման եւ թեստավորման ծառայություններ,2016
9,6,1,18,Փորձարարական մանկավարժական ծրագրերի իրականացում հանրակրթությունում,2016
9,6,1,19,Սփյուռքի  հայկական կրթական հաստատություններին ուսումնական գրականության եւ օժանդակ նյութերի մշակում եւ տրամադրում,2016
9,6,1,20,Ակադեմիական փոխճանաչման եւ շարժունության  ծառայություններ,2016
9,6,1,21,Բարձրագույն մասնագիտական կրթության գնահատման համակարգի բարեփոխումներ,2016
9,6,1,22,Մարզական օբյեկտների հիմնանորոգում,2016
9,6,1,23,Կրթության բովանդակային եւ մեթոդական սպասարկում  ու  հանրապետության հանրակրթական դպրոցների ուսուցիչների վերապատրաստում,2016
9,6,1,24,"Երեխաների ֆիզիկական, մտավոր եւ (կամ) հոգեկան զարգացման առանձնահատկությունների բացահայտում եւ գնահատում",2016
9,6,1,25,Նախնական մասնագիտական (արհեստագործական) եւ միջին մասնագիտական կրթության եւ ուսուցման (ՄԿՈՒ) բարեփոխումներ,2016
9,6,1,26,Մասնագիտական կրթության որակի ապահովման ծառայություններ,2016
9,6,1,27,Սոցիալապես անապահով ընտանիքների երեխաների դասագրքերի վարձավճարների փոխհատուցում,2016
9,6,1,28,Համաշխարհային բանկի աջակցությամբ իրականացվող Կրթության որակի եւ համապատասխանության երկրորդ  ծրագիր,2016
9,6,1,29,Համահայկական կրթական խորհրդաժողովի անցկացում,2016
9,6,1,30,Ուսուցիչների ատեստավորման գծով ծախսեր,2016
9,6,1,31,«Հայ ասպետ» հեռուստամրցաշարի անցկացում,2016
9,6,1,32,Աջակցություն արտասահմանում սովորող ուսանողներին,2016
9,6,1,33,Ատեստավորման միջոցով որակավորում ստացած ուսուցիչներին հավելավճարների տրամադրում,2016
9,6,1,34,Դպրոցահասակ երեխաներին սննդով ապահովում,2016
9,6,1,35,Կրթական նոր տեխնոլոգիաների ներդրման ծրագրի իրականացում,2016
9,6,1,36,Բուխարեստի համալսարանում հայոց լեզվի դասավանդման կազմակերպում,2016
9,6,1,37,Սփյուռքագիտության  ոլորտում գիտական կադրերի պատրաստման գծով նպաստների տրամադրում (Զալցբուրգ),2016
9,6,1,38,Հանրակրթական եւ բարձրագույն ուսումնական հաստատությունների վարկանիշավորում,2016
9,6,1,39,"Աուտիզմ եւ զարգացման այլ խանգարումներ ունեցող երեխաների բուժման, վերականգնման, կրթության եւ զբաղվածության ապահովում",2016
9,6,1,40,«Ուանողներին ուսումնական վարկերի տրամադրում» պետական նպատակային ծրագրի համաֆինանսավորում,2016
9,6,1,41,Սոցիալապես անապահով աշակերտներին անվճար դասագրքերով ապահովման գծով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2016
9,6,1,42,Համաշխարհային բանկի աջակցությամբ  իրականացվող Կրթության բարելավման ծրագիր,2016
9,6,1,43,Աջակցություն «Դպրոց-կենտրոնների միություն» իրավաբանական անձանց միության գործունեությանը,2016
9,6,1,44,«Ազգային երգ ու պար» առարկայի ներդրում հանրակրթական  ուսումնական հաստատություններում,2016
9,6,1,45,Դպրոցներում ռոբոտատեխնիկայի զարգացման իրականացում,2016
9,6,1,46,Պրահայի Կարլովի համալսարանում հայոց լեզվի դասավանդման կազմակերպում,2016
9,6,1,47,Կրթության գերազանցության ազգային ծրագրի իրականացում,2016
9,6,1,48,Ասիական զարգացման բանկի աջակցությամբ իրականացվող Դպրոցների սեյսմիկ պաշտպանության ծրագիր,2016
9,6,1,49,Վենետիկի Կա'Ֆոսկարի համալսարանում հայոց լեզվի դասավանդման կազմակերպում,2016
9,7,0,0,Կրթության ոլորտում հետազոտական եւ նախագծային աշխատանքներ,2016
9,7,1,0,Կրթության ոլորտում հետազոտական եւ նախագծային աշխատանքներ,2016
9,8,0,0,Կրթություն (այլ դասերին չպատկանող),2016
9,8,1,0,Կրթություն (այլ դասերին չպատկանող),2016
9,8,1,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  պահպանում",2016
9,8,1,2,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների պահպանում (նախարարությունների աշխատակազմերի  մասով)",2016
10,0,0,0,ՍՈՑԻԱԼԱԿԱՆ ՊԱՇՏՊԱՆՈՒԹՅՈՒՆ,2016
10,1,0,0,Վատառողջություն եւ անաշխատունակություն,2016
10,1,1,0,Վատառողջություն,2016
10,1,1,1,"Աշխատողների աշխատանքային պարտականությունների կատարման հետ կապված խեղման, մասնագիտական հիվանդության եւ առողջության այլ վնասման հետեւանքով պատճառված վնասի փոխհատուցում",2016
10,1,1,2,Բժշկա-սոցիալական վերականգնման ծառայություններ,2016
10,1,2,0,Անաշխատունակություն,2016
10,1,2,1,"Դպրոցն ավարտած, ինչպես նաեւ ուշ տարիքում տեսողությունը կորցրած հաշմանդամների համար հատուկ տառատեսակներով գրքերի տպագրության, տետրերի պատրաստման եւ «խոսող գրքերի» ձայնագրության ծառայություններ",2016
10,1,2,2,"Հաշմանդամներին  պրոթեզաօրթոպեդիկ պարագաներով, վերականգնման, տեխնիկական միջոցներով  ապահովում եւ դրանց վերանորոգում",2016
10,1,2,3,Հոգեկան առողջության վերականգնման ծառայություններ,2016
10,1,2,4,Մտավոր խնդիրներ ունեցող հաշմանդամ դեռահասների եւ երիտասարդների ցերեկային խնամքի սոցիալ- վերականգնողական ծառայություններ,2016
10,1,2,5,Հաշմանդամներին սայլակներով եւ լսողական սարքերով ապահովում,2016
10,1,2,6,Եվրոպական արտադրության լսողական սարքերի ձեռքբերման համար հավաստագրերի տրամադրում,2016
10,1,2,7,Հաշմանդամություն ունեցող երեխաների եւ երիտասարդների սոցիալ- հոգեբանական աջակցություն ցերեկային կենտրոնում,2016
10,2,0,0,Ծերություն,2016
10,2,1,0,Ծերություն,2016
10,2,1,1,Սպայական անձնակազմի եւ նրանց ընտանիքների անդամների կենսաթոշակներ,2016
10,2,1,2,Շարքային զինծառայողների եւ նրանց ընտանիքների անդամների կենսաթոշակներ,2016
10,2,1,3,"Ծերության, հաշմանդամության, կերակրողին կորցնելու դեպքում սոցիալական նպաստներ",2016
10,2,1,4,ՀՀ օրենքներով նշանակված կենսաթոշակներ ,2016
10,2,1,5,Տարեցների եւ հաշմանդամություն ունեցող 18 տարին լրացած անձանց շուրջօրյա  խնամքի ծառայություններ,2016
10,2,1,6,Տնային  պայմաններում միայնակ տարեցների  սոցիալական սպասարկում,2016
10,2,1,7,Հոգեկան առողջության խնդիրներ ունեցող անձանց ցերեկային խնամքի ծառայություններ,2016
10,2,1,8,"ՀՀ մարզերում միայնակ տարեցներին, հաշմանդամներին տնային պայմաններում եւ տարեցների ցերեկային խնամքի կենտրոններում սոցիալական սպասարկում",2016
10,2,1,9,Աշխատանքային կենսաթոշակներ,2016
10,2,1,10,Վանաձորի տարեցների տանը խնամվողներին շուրջօրյա խնամք եւ սոցիալական սպասարկում,2016
10,2,1,11,Կուտակային կենսաթոշակային համակարգի ներդնում,2016
10,3,0,0,Հարազատին կորցրած անձինք,2016
10,3,1,0,Հարազատին կորցրած անձինք,2016
10,3,1,1,Զոհված հետմահու Հայաստանի ազգային հերոսների եւ Մարտական խաչ շքանշանով պարգեւատրված անձի ընտանիքի անդամներին տրվող պարգեւավճար ,2016
10,3,1,2,"Կենսաթոշակառուի, ծերության, հաշմանդամության, կերակրողին կորցնելու դեպքում սոցիալական նպաստառուի մահվան դեպքում տրվող թաղման նպաստ",2016
10,3,1,3,"Հասարակության եւ պետության հանդեպ հատուկ ծառայություններ ունեցած քաղաքացիների մահվան դեպքում հրաժեշտի ծիսակատարության եւ թաղման կազմակերպում,  գերեզմանի բարեկարգման, մահարձանի եւ հուշատախտակի պատրաստման ու տեղադրման աշխատանքներին աջակցություն",2016
10,4,0,0,Ընտանիքի անդամներ եւ զավակներ,2016
10,4,1,0,Ընտանիքի անդամներ եւ զավակներ,2016
10,4,1,1,"Միանվագ սոցիալական ապահովագրության վճարներ ՀՀ պաշտպանության,փրկարարական եւ ՀՀ քննչական կոմիտեում ծառայության ժամանակ հաշմանդամ դարձած զինծառայողներին եւ զոհված (մահացած) զինծառայողների ու փրկարար ծառայողների  ընտանիքներին",2016
10,4,1,2,Ընտանիքի կենսամակարդակի բարձրացմանն ուղղված նպաստներ,2016
10,4,1,3,Մինչեւ 2 տարեկան երեխայի խնամքի նպաստ,2016
10,4,1,4,Երեխաների շուրջօրյա խնամքի բնակչության սոցիալական պաշտպանության հաստատությունների շրջանավարտներին աջակցություն եւ խորհրդատվություն  ,2016
10,4,1,5,Մայրության նպաստի վճարում,2016
10,4,1,6,Երեխայի  ծննդյան միանվագ նպաստ,2016
10,4,1,7,"Վարժական հավաքների եւ զինծառայության եւ փրկարարական ծառայության  ընթացքում մահացած ( զոհված) զինծառայողների  ու փրկարար ծառայողների հուղարկավորության, գերեզմանների բարեկարգման, տապանաքարերի պատրաստման եւ տեղադրման հետ կապված  ծախսերի փոխհատուցում",2016
10,4,1,8,Երեխաների շուրջօրյա խնամքի ծառայություններ,2016
10,4,1,9,ՀՀ երեխաների շուրջօրյա խնամք եւ պաշտպանություն իրականացնող հաստատություններում խնամվող երեխաներին ընտանիքներ վերադարձնելու ծառայություններ (բեռնաթափում),2016
10,4,1,10,Սոցիալական հոգածության ցերեկային կենտրոնների երեխաներին սոցիալական ծառայությունների տրամադրում,2016
10,4,1,11,ՀՀ  քաղաքացիական գործերով վերաքննիչ դատարանի 05-1680 գործով 15.07.2005թ. վճռի համաձայն Հայաստանի Հանրապետության կողմից կերակրողը կորցնելու կապակցությամբ կրած վնասի փոխհատուցում,2016
10,4,1,12,Երեխաների գիշերօթիկ խնամքի ծառայություններ,2016
10,4,1,13,Երեխաների խնամքի ցերեկային կենտրոնների կողմից կյանքի դժվար իրավիճակներում հայտնված երեխաների սոցիալական հոգածության ծառայություններ,2016
10,4,1,14,Խնամատար ընտանիքում երեխայի խնամքի եւ դաստիարակության աջակցության տրամադրում,2016
10,4,1,15,Երեխաների շուրջօրյա խնամքի բնակչության սոցիալական պաշտպանության հաստատություններում խնամվող դպրոցական տարիքի երեխաներին դրամական աջակցության տրամադրում ,2016
10,4,1,16,Երեխաների շուրջօրյա խնամքի բնակչության սոցիալական պաշտպանության հաստատությունների շրջանավարտներին միանվագ դրամական օգնության տրամադրում ,2016
10,4,1,17,Կենսաբանական ընտանիք տեղափոխված երեխաների ընտանիքներին բնաիրային  օգնության փաթեթի տրամադրում ,2016
10,4,1,18,ՀՀ  քաղաքացիական գործերով վերաքննիչ դատարանի 07-3832 գործով 03.11.2007թ. վճռի համաձայն Հայաստանի Հանրապետության կողմից կերակրողը կորցնելու կապակցությամբ կրած վնասի փոխհատուցում,2016
10,4,1,19,ՀՀ քաղաքացիական գործերով վերաքննիչ դատարանի գործով վճիռների համաձայն կրած վնասների փոխհատուցում,2016
10,4,1,20,Կյանքի դժվարին իրավիճակում հայտնված երեխաներին ժամանակավոր խնամքի տրամադրման ծառայություններ ,2016
10,4,1,21,Երեւան քաղաքի Կենտրոն եւ Նորք Մարաշ վարչական շրջանների ընդհանուր իրավասության 1-ին ատյանի դատարանի 08.06.2012թ. Գործ N ԵԴԿ /1247/02/10/ վճռի համաձայն Հայաստանի Հանրապետության կողմից կերակրողը կորցնելու կապակցությամբ կրած վնասի փոխհատուցում,2016
10,4,1,22,Հաշմանդամ երեխաների ցերեկային խնամքի ծառայությունների մատուցում Երեւանի Մալաթիա-Սեբաստիա վարչական շրջանի N 92 ներառական մանկապարտեզում,2016
10,5,0,0,Գործազրկություն,2016
10,5,1,0,Գործազրկություն,2016
10,5,1,1,Աշխատաշուկայում անմրցունակ անձանց փոքր ձեռնարկատիրական գործունեության աջակցության տրամադրում,2016
10,5,1,2,Աշխատաշուկայում անմրցունակ անձանց  աշխատանքի տեղավորման դեպքում գործատուին աշխատավարձի մասնակի եւ հաշմանդամություն ունեցող անձին ուղեկցողի համար դրամական օգնության տրամադրում ,2016
10,5,1,3,Գործազուրկների եւ աշխատանքից ազատման ռիսկ ունեցող՝ աշխատանք փնտրող անձանց մասնագիտական ուսուցման կազմակերպում,2016
10,5,1,4,"Մասնագիտական կողմնորոշման, համակարգի մեթոդաբանության ապահովման եւ կադրերի վերապատրաստման ծառայություններ ",2016
10,5,1,5,Գործազուրկների այլ վայրում աշխատանքի տեղավորման աջակցության տրամադրում ,2016
10,5,1,6,Աշխատաշուկայի հետազոտման աշխատանքների կազմակերպում,2016
10,5,1,7,Աշխատանքի տոնավաճառի կազմակերպում,2016
10,5,1,8,"Աշխատանք փնտրող հաշմանդամների աշխատանքային վերականգնմնան, մասնագիտական վերապատրաստման եւ խորհրդատվության ծառայություններ",2016
10,5,1,9,Ձեռք բերած մասնագիտությամբ մասնագիտական աշխատանքային փորձ ձեռք բերելու համար գործազուրկներին աջակցության տրամադրում,2016
10,5,1,10,Աշխատաշուկայում անմրցունակ անձանց   աշխատանքի տեղավորման դեպքում գործատուին միանվագ փոխհատուցման տրամադրում ,2016
10,5,1,11,Սեզոնային զբաղվածության խթանման միջոցով գյուղացիական տնտեսությանն  աջակցության տրամադրում ,2016
10,5,1,12,Աշխատանքի տեղավորման ոչ պետական կազմակերպության կողմից մատուցվող  ծառայություններից օգտվելու համար աջակցության տրամադրում ,2016
10,5,1,13,Աշխատաշուկայում անմրցունակ անձանց հարմար աշխատանքի տեղավորման նպատակով գործատուներին այցելության  ծախսերի փոխհատուցում ,2016
10,5,1,14,Գործազուրկների եւ աշխատանաքից ազատման ռիսկ ունեցող՝ աշխատանք փնտրող անձանց  կրթաթոշակի տրամադրում,2016
10,5,1,15,Վարձատրվող հասարակական աշխատանքների կազմակերպման միջոցով գործազուրկների ժամանակավոր զբաղվածության ապահովում,2016
10,5,1,16,Աշխատաշուկայում անմրցունակ անձանց անասնապահությամբ զբաղվելու համար աջակցության տրամադրում,2016
10,6,0,0,Բնակարանային ապահովում,2016
10,6,1,0,Բնակարանային ապահովում,2016
10,6,1,1,"Զոհված (մահացած) եւ առաջին, երկրորդ եւ երրորդ կարգի հաշմանդամ զինծառայողների  անօթեւան ընտանիքներին բնակարանով ապահովում եւ բնակարանային պայմանների բարելավում",2016
10,6,1,40,"ՀՀ մանկական խնամակալական կազմակերպությունների շրջանավարտներին բնակարանների, կահույքի, կենցաղային սարքերի եւ սարքավորումների տրամադրում",2016
10,6,1,41,Երկրաշարժի հետեւանքով անօթեւան մնացած ընտանիքների բնակարանային ապահովում Ռուսաստանի Դաշնության  կողմից Հայաստանի Հանրապետությանը տրամարված վարկային միջոցների հաշվին,2016
10,7,0,0,Սոցիալական հատուկ արտոնություններ (այլ դասերին չպատկանող),2016
10,7,1,0,Սոցիալական հատուկ արտոնություններ (այլ դասերին չպատկանող),2016
10,7,1,1,Վետերանների պատվովճարներ,2016
10,7,1,2,Փախստականների սոցիալական խնդիրների լուծման միջոցառումներ,2016
10,7,1,3,Փախստականների կեցության խնդիրների լուծման միջոցառումներ,2016
10,7,1,4,"ՀՄՊ մասնակիցներին, ՀՄՊ եւ այլ պետություններում մարտական գործողությունների ընթացքում զոհված զինծառայողների ընտանիքներին տրվող եւ  25.11.1998թ. ՀՕ-258 օրենքի 34.1 հոդվածի 1-ին մասով սահմանված պարգեւավճարների տրամադրում",2016
10,7,1,5,Անօթեւան մարդկանց համար ժամանակավոր օթեւանի տրամադրման ծառայություններ,2016
10,7,1,6,"«ՎՏԲ-Հայաստան» ՓԲԸ-ում ավանդատու հանդիսացող քաղաքացիների, որպես նախկին ԽՍՀՄ Խնայբանկի ՀԽՍՀ հանրապետական բանկում մինչեւ 1993 թվականի հունիսի 10-ը ներդրված դրամական ավանդների  դիմաց փոխհատուցում",2016
10,7,1,7,Սոցիալական բնակարանային ֆոնդի սպասարկման ծառայությունների տրամադրում,2016
10,8,0,0,Սոցիալական պաշտպանության ոլորտում հետազոտական եւ նախագծային աշխատանքներ,2016
10,8,1,0,Սոցիալական պաշտպանության ոլորտում հետազոտական եւ նախագծային աշխատանքներ,2016
10,9,0,0,Սոցիալական պաշտպանություն (այլ դասերին չպատկանող),2016
10,9,1,0,Սոցիալական պաշտպանություն (այլ դասերին չպատկանող),2016
10,9,1,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  պահպանում",2016
10,9,1,2,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների պահպանում (նախարարությունների աշխատակազմերի  մասով)",2016
10,9,1,3,Սոցիալական օգնության ծառայությունների գործունեության կազմակերպման բնագավառում պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2016
10,9,1,4,Համաշխարհային բանկի աջակցությամբ իրականացվող  սոցիալական պաշտպանության ոլորտի վարչարարության  երկրորդ ծրագիր,2016
10,9,1,5,Համալիր սոցիալական ծառայության տարածքային կենտրոնների աշխատողների այցելության ծախսերի փոխհատուցում,2016
10,9,1,6,ՀՀ ՏԿԱԻՆ միգրացիոն պետական ծառայության եւ Նիդերլանդների անվտանգության եւ արդարադատության նախարարության միջեւ կնքված համաձայնագրի (Նիդերլանդներից վեր.Հայ.քաղ.վերաինտեգրման օգն.շրջ.խորհր.եւ ուղղորդ.ծառ.մատուցման մասին) դրամաշնորհային ծրագիր,2016
10,9,1,7,ՀՀ տարածքային կառավարման նախարարության միգրացիոն պետական ծառայության եւ ՄԱԿ-ի փախստականների գծով գերագույն հանձնակատարի հայաստանյան գրասենյակի միջեւ կնքված ենթահամաձայնագրերի շրջանակներում հատկացվող ֆինանսական աջակցություն,2016
10,9,2,0,Սոցիալական պաշտպանությանը տրամադրող օժանդակ ծառայություններ (այլ դասերին չպատկանող),2016
10,9,2,1,Փախստականների եւ նրանց ընտանիքների վերաբերյալ տեղեկատվության կուտակում,2016
10,9,2,2,Պետական հիմնարկների եւ կազմակերպությունների աշխատողների սոցիալական  փաթեթով ապահովում,2016
10,9,2,3,ԲՍՓ ձեւաթղթի տպագրության ծառայություններ,2016
10,9,2,4,ՍԾՏԳ ձեւաթղթերի տպագրության ծառայություններ,2016
10,9,2,5,"Մեթոդաբանական ձեռնարկների մշակում, հետազոտությունների անցկացում եւ  սոցիալական ապահովության ոլորտի կադրերի վերապատրաստում",2016
